attraction_id,city_id,city_nm,attraction_nm,address,theme,rate,longitude,latitude
A259,C01,서울,면곡시장,서울 광진구 답십리로76길 5-4,Shopping,4.602,127.0811197,37.57121629
A260,C01,서울,글로리아타운,서울 종로구 평창문화로 75-0,Shopping,4.601,126.9690062,37.60686264
A261,C01,서울,이태원시장,서울 용산구 이태원로14길 6-0,Shopping,4.599,126.9900484,37.53381836
A262,C01,서울,다이소둔촌점,서울 강동구 양재대로 1355-0,Shopping,4.598,127.1356161,37.52739525
A263,C01,서울,트레지오,서울 강북구 도봉로 34-0,Shopping,4.596,127.0307216,37.61206853
A264,C01,서울,성내전통시장,서울 강동구 천호대로162길 61-0,Shopping,4.595,127.1278893,37.53416804
A265,C01,서울,굿윌스토어도봉점,서울 도봉구 마들로 664-17,Shopping,4.593,127.0474475,37.66956662
A266,C01,서울,영일시장,서울 영등포구 문래로30길 27-0,Shopping,4.592,126.9007193,37.51613516
A267,C01,서울,다이소양재2호점,서울 서초구 남부순환로 2614-0,Shopping,4.59,127.0366745,37.48447416
A268,C01,서울,다이소구의역점,서울 광진구 아차산로 378-0,Shopping,4.589,127.0847291,37.53653959
A269,C01,서울,철두철미,서울 강남구 논현로128길 24-0,Shopping,4.587,127.0331554,37.51380538
A270,C01,서울,대림쇼핑타운,서울 동작구 여의대방로 250-0,Shopping,4.585,126.9245178,37.50874345
A271,C01,서울,다이소이태원점,서울 용산구 이태원로15길 1-0,Shopping,4.585,126.9901904,37.53461873
A272,C01,서울,다이소삼양시장점,서울 강북구 삼양로 234-0,Shopping,4.583,127.018711,37.62432079
A273,C01,서울,보람유통,서울 강서구 국회대로7길 157-0,Shopping,4.581,126.8521278,37.5289336
A274,C01,서울,다이소구산역점,서울 은평구 서오릉로 156-0,Shopping,4.58,126.9160175,37.612277
A275,C01,서울,다이소노량진점,서울 동작구 노량진로 166-0,Shopping,4.578,126.9447744,37.51335842
A276,C01,서울,신사시장,서울 강남구 압구정로29길 72-1,Shopping,4.576,127.028402,37.53228798
A277,C01,서울,다이소신정네거리점,서울 양천구 신월로 291-0,Shopping,4.575,126.853354,37.52144834
A278,C01,서울,대명프라자,서울 노원구 한글비석로 254-0,Shopping,4.573,127.0770862,37.6504043
A279,C01,서울,다이소사가정2호점,서울 중랑구 면목로 290-0,Shopping,4.572,127.0863153,37.57855842
A280,C01,서울,다이소쌍문역점,서울 도봉구 도봉로 491-0,Shopping,4.57,127.034875,37.64952488
A281,C01,서울,자양종합시장,서울 광진구 자양번영로6길 20-0,Shopping,4.569,127.076531,37.53213533
A282,C01,서울,황학동벼룩시장,서울 종로구 종로58길 6-3,Shopping,4.567,127.0175966,37.57302682
A283,C01,서울,마포농수산물시장상인번영회,서울 마포구 월드컵로 235-0,Shopping,4.566,126.8984828,37.56519935
A284,C01,서울,다이소먹골역점,서울 중랑구 동일로 889-0,Shopping,4.564,127.0776042,37.60975976
A285,C01,서울,다이소교대역점,서울 서초구 서초대로 320-0,Shopping,4.563,127.0165761,37.49422002
A286,C01,서울,다이소대치역점,서울 강남구 남부순환로 2921-0,Shopping,4.561,127.059773,37.49349436
A287,C01,서울,인왕시장,서울 서대문구,Shopping,4.56,126.9368157,37.57916186
A288,C01,서울,용마프라자,서울 중랑구 봉우재로71길 18-0,Shopping,4.558,127.0987649,37.59638596
A289,C01,서울,다이소배명사거리점,서울 송파구 삼학사로 53-0,Shopping,4.557,127.096617,37.50201881
A290,C01,서울,신신림시장,서울 관악구 원신2길 34-0,Shopping,4.555,126.9321463,37.47066149
A291,C01,서울,이태원앤틱가구거리,서울 용산구,Shopping,4.554,126.9905778,37.53242743
A292,C01,서울,망원동월드컵시장,서울 마포구 망원로7길 31-0,Shopping,4.552,126.9050809,37.55873145
A293,C01,서울,화곡중앙골목시장,서울 강서구 월정로30길 66-0,Shopping,4.55,126.8395063,37.53488408
A294,C01,서울,다이소거여점,서울 송파구 거마로 12-0,Shopping,4.55,127.145002,37.49390244
A295,C01,서울,아이유푸드,서울 금천구 범안로21길 14-0,Shopping,4.547,126.8968011,37.46726613
A296,C01,서울,다이소상왕십리역점,서울 성동구 왕십리로 373-0,Shopping,4.545,127.0286632,37.56429887
A297,C01,서울,신도봉시장,서울 도봉구 도당로27길 60-0,Shopping,4.545,127.0411237,37.67001525
A298,C01,서울,돈암시장,서울 성북구 동소문로18길 18-0,Shopping,4.543,127.0159183,37.59153653
A299,C01,서울,기프너스상품권,서울 송파구 올림픽로 212-0,Shopping,4.541,127.0942316,37.51070678
A300,C01,서울,역촌중앙시장,서울 은평구 연서로17길 18-6,Shopping,4.54,126.9162153,37.6132821
A301,C01,서울,행당시장,서울 성동구 왕십리로21길 19-0,Shopping,4.538,127.0327718,37.56069508
A302,C01,서울,다이소송파구청점,서울 송파구 오금로 87-0,Shopping,4.537,127.1074248,37.51460921
A303,C01,서울,남부종합시장,서울 서초구 방배중앙로27길 17-0,Shopping,4.535,126.9848056,37.49499219
A304,C01,서울,다이소홈플러스영등포점,서울 영등포구 당산로 42-0,Shopping,4.534,126.8958802,37.5182397
A305,C01,서울,공덕시장족발골목,서울 마포구 만리재로 19-0,Shopping,4.532,126.9532582,37.54479479
A306,C01,서울,다이소방이시장점,서울 송파구 백제고분로48길 5-0,Shopping,4.531,127.114005,37.51175938
A307,C01,서울,도봉시장,서울 도봉구 마들로 724-0,Shopping,4.529,127.0476623,37.67454408
A308,C01,서울,다이소강남고속버스터미널점,서울 서초구 신반포로 194-0,Shopping,4.528,127.0068344,37.50643574
A309,C01,서울,다이소영동프라자점,서울 강남구 강남대로128길 20-0,Shopping,4.526,127.0238232,37.50999521
A310,C01,서울,원상사,서울 강동구 명일로 216-1,Shopping,4.524,127.1463238,37.53801977
A311,C01,서울,다이소공릉점,서울 노원구 동일로192길 29-0,Shopping,4.523,127.0745071,37.62645319
A312,C01,서울,동대문종합시장N동,서울 종로구 종로 272-0,Shopping,4.521,127.0080914,37.57081871
A313,C01,서울,다이소대방점,서울 동작구 여의대방로 190-0,Shopping,4.52,126.9221809,37.50382839
A314,C01,서울,우천상품권,서울 중구 남대문로 64-1,Shopping,4.518,126.9822405,37.56290348
A315,C01,서울,다이소노원본점,서울 노원구 동일로 1392-0,Shopping,4.517,127.0613245,37.65305379
A316,C01,서울,가양중앙하이츠아파트상가,서울 강서구 허준로 55-20,Shopping,4.514,126.8487661,37.56989933
A317,C01,서울,신풍시장,서울 영등포구 신길로 164-0,Shopping,4.512,126.911248,37.50684788
A318,C01,서울,아리랑골목시장,서울 성북구 아리랑로19길 10-0,Shopping,4.511,127.0128244,37.60264946
A319,C01,서울,청량종합도매시장,서울 동대문구 경동시장로 3-1,Shopping,4.509,127.0408575,37.57933848
A320,C01,서울,다이소낙성대점,서울 관악구 남부순환로 1960-0,Shopping,4.508,126.9663007,37.475703
A321,C01,서울,공덕시장,서울 마포구,Shopping,4.506,126.9019551,37.56621419
A322,C01,서울,고려시장,서울 성북구,Shopping,4.505,127.0167029,37.58935882
A323,C01,서울,LF 라움이스트,서울 강남구 언주로 872-0,Shopping,4.503,127.0340852,37.52825954
A324,C01,서울,TTM스퀘어,서울 광진구 아차산로 355-0,Shopping,4.502,127.0825655,37.53736761
A325,C01,서울,다이소오목교점,서울 양천구 오목로 344-0,Shopping,4.5,126.8751431,37.5237531
A326,C01,서울,대원시장,서울 강서구 화곡로21길 78-0,Shopping,4.498,126.8364753,37.54448674
A327,C01,서울,신응암시장,서울 은평구,Shopping,4.497,126.928941,37.60281744
A328,C01,서울,통일상가,서울 중구 청계천로 260-6,Shopping,4.495,127.0062102,37.56916306
A329,C01,서울,다이소천호본점,서울 강동구 천호대로 1012-0,Shopping,4.494,127.1241518,37.53809778
A330,C01,서울,다이소잠실점,서울 송파구 석촌호수로 88-0,Shopping,4.492,127.0866633,37.50850394
A331,C01,서울,전농로터리시장,서울 동대문구,Shopping,4.491,127.039657,37.57452298
A332,C01,서울,우성쇼핑센터,서울 동작구 여의대방로 22-0,Shopping,4.489,126.9118137,37.49109691
A333,C01,서울,다이소석촌점,서울 송파구 가락로 103-0,Shopping,4.488,127.1076013,37.50140348
A334,C01,서울,다이소강남구청역점,서울 강남구 학동로 지하 346-0,Shopping,4.486,127.0413014,37.51718924
A335,C01,서울,다이소독산점,서울 금천구 시흥대로 403-0,Shopping,4.482,126.8974893,37.46980866
A336,C01,서울,백두쇼핑센터,서울 강동구 고덕로83길 28-0,Shopping,4.48,127.1690093,37.55826274
A337,C01,서울,숭인시장,서울 강북구 도봉로 45-0,Shopping,4.479,127.0294532,37.61314356
A338,C01,서울,다이소왕십리점,서울 성동구 고산자로 234-0,Shopping,4.477,127.0352654,37.56052651
A339,C01,서울,다이소구로디지털2호점,서울 구로구 시흥대로 557-0,Shopping,4.476,126.9010446,37.48298724
A340,C01,서울,동부시장,서울 동대문구 천호대로 281-0,Shopping,4.474,127.0522092,37.56757575
A341,C01,서울,다이소상암월드컵점,서울 마포구 월드컵로 240-0,Shopping,4.472,126.897273,37.56828845
A342,C01,서울,암사청과종합시장,서울 강동구 상암로 42-0,Shopping,4.471,127.127884,37.54957802
A343,C01,서울,삼아사운드,서울 종로구 삼일대로 457-0,Shopping,4.469,126.9861675,37.57528783
A344,C01,서울,장안제일시장,서울 중랑구 동일로96길 20-0,Shopping,4.467,127.0809839,37.58460984
A345,C01,서울,다이소종로본점,서울 종로구 삼일대로 395-0,Shopping,4.467,126.9873599,37.56990362
A346,C01,서울,듀펠센터,서울 동대문구 한천로26길 48-12,Shopping,4.465,127.0678881,37.57061701
A347,C01,서울,사당시장,서울 동작구 사당로 244-0,Shopping,4.463,126.9753375,37.48288276
A348,C01,서울,다이소당산점,서울 영등포구 양평로 49-0,Shopping,4.462,126.9009906,37.53410713
A349,C01,서울,공릉쇼핑센터,서울 노원구 동일로180길 14-0,Shopping,4.46,127.0753261,37.62195341
A350,C01,서울,종로신진시장,서울 종로구 종로38길 16-0,Shopping,4.459,127.0049462,37.57022828
A351,C01,서울,다이소효창공원역점,서울 용산구 효창원로 119-0,Shopping,4.457,126.9608556,37.53884681
A352,C01,서울,다이소마천점,서울 송파구 마천로 281-0,Shopping,4.456,127.1480102,37.49714503
A353,C01,서울,새빛시장,서울 중구 을지로 282-1,Shopping,4.453,127.0093702,37.56531749
A354,C01,서울,보광시장,서울 용산구 보광로 30-0,Shopping,4.453,127.0002892,37.52719632
A355,C01,서울,다이소세이브마트난곡점,서울 관악구 난곡로 220-0,Shopping,4.451,126.9180585,37.47428544
A356,C01,서울,조광시장,서울 영등포구,Shopping,4.45,126.8962739,37.52636357
A357,C01,서울,다이소난곡사거리점,서울 관악구 남부순환로 1474-0,Shopping,4.448,126.9142068,37.48145951
A358,C01,서울,무신사,서울 강남구 언주로174길 30-0,Shopping,4.446,127.0363122,37.5278619
A359,C01,서울,청명&청솔,서울 중구 을지로 213-0,Shopping,4.445,127.0017882,37.56710245
A360,C01,서울,다이소중곡역점,서울 광진구 면목로 147-0,Shopping,4.443,127.0814232,37.56653325
A361,C01,서울,다이소구로구청점,서울 구로구 가마산로 263-0,Shopping,4.443,126.8894264,37.49592261
A362,C01,서울,남대리세상,서울 영등포구 대림로34라길 10-0,Shopping,4.44,126.8998006,37.49980719
A363,C01,서울,경태네자전거가게,서울 서초구 강남대로25길 59-0,Shopping,4.439,127.0356467,37.47553249
A364,C01,서울,다이소창동3호점,서울 도봉구 덕릉로63가길 68-0,Shopping,4.435,127.0367191,37.64278749
A365,C01,서울,성수동수제화거리,서울 성동구,Shopping,4.435,127.0369301,37.56342721
A366,C01,서울,다이소응암역점,서울 은평구 은평로 68-0,Shopping,4.433,126.9153015,37.5987638
A367,C01,서울,신설동종합시장,서울 종로구 난계로27길 51-0,Shopping,4.431,127.0203448,37.57266959
A368,C01,서울,동대문종합시장C동,서울 종로구 종로 266-0,Shopping,4.43,127.0073287,37.57070649
A369,C01,서울,은행나무시장,서울 금천구 금하로25길 9-0,Shopping,4.428,126.9093491,37.45131824
A370,C01,서울,성원애드피아,서울 중구 퇴계로41길 6-0,Shopping,4.427,126.9963109,37.5620589
A371,C01,서울,다이소홍대입구점,서울 마포구 홍익로 25-0,Shopping,4.424,126.9219658,37.5544056
A372,C01,서울,동진시장,서울 마포구 성미산로 198-0,Shopping,4.424,126.9267634,37.56237655
A373,C01,서울,금호프라자,서울 노원구 상계로5길 32-0,Shopping,4.422,127.0628425,37.65711525
A374,C01,서울,다이소대림2호점,서울 영등포구 도림로 157-0,Shopping,4.42,126.899021,37.49456951
A375,C01,서울,다이소보라매점,서울 동작구 보라매로5가길 16-0,Shopping,4.419,126.9240947,37.4912751
A376,C01,서울,사운드캣,서울 용산구 원효로48길 17-0,Shopping,4.417,126.961186,37.53431597
A377,C01,서울,다이소상봉역점,서울 중랑구 망우로 287-0,Shopping,4.416,127.0843274,37.59631265
A378,C01,서울,기어라운지,서울 마포구 독막로8길 24-0,Shopping,4.414,126.9177376,37.54693968
A379,C01,서울,다이소경기마트길음점,서울 성북구 길음로9길 50-0,Shopping,4.413,127.020948,37.60269651
A380,C01,서울,동화시장,서울 중구 장충단로13길 34-0,Shopping,4.411,127.006912,37.56860486
A381,C01,서울,롯데면세점코엑스점,서울 강남구 테헤란로87길 58-0,Shopping,4.41,127.0575397,37.51201518
A382,C01,서울,다이소도곡점,서울 강남구 도곡로 188-0,Shopping,4.408,127.0400204,37.49182097
A383,C01,서울,다이소상도점,서울 동작구 상도로 277-0,Shopping,4.407,126.9483414,37.50281477
A384,C01,서울,천호공구거리,서울 강동구,Shopping,4.405,127.1237925,37.53019332
A385,C01,서울,다이소개봉남부역점,서울 구로구 남부순환로97길 3-0,Shopping,4.404,126.8582551,37.49399577
A386,C01,서울,신흥시장,서울 용산구 신흥로 95-9,Shopping,4.402,126.9850855,37.54532379
A387,C01,서울,시몬스 그로서리 스토어청담점,서울 강남구 선릉로158길 14-1,Shopping,4.401,127.0412136,37.52514431
A388,C01,서울,일인자,서울 강남구 도산대로85길 35-0,Shopping,4.399,127.049476,37.52683169
A389,C01,서울,신동아프라자,서울 도봉구 방학로 223-0,Shopping,4.398,127.0275004,37.66131898
A390,C01,서울,청과물시장,서울 송파구 양재대로 932-0,Shopping,4.396,127.1087136,37.49453769
A391,C01,서울,보문시장,서울 성북구,Shopping,4.394,127.0167029,37.58935882
A392,C01,서울,다이소강남2호점,서울 강남구 테헤란로 109-0,Shopping,4.393,127.0289915,37.49882537
A393,C01,서울,파티팡강남점,서울 강남구 봉은사로 169-0,Shopping,4.391,127.03245,37.50716481
A394,C01,서울,다이소천호점,서울 강동구 올림픽로 674-0,Shopping,4.39,127.1248174,37.54145078
A395,C01,서울,셀트리온스킨큐어본점,서울 서초구 강남대로 601-0,Shopping,4.388,127.0193652,37.51528564
A396,C01,서울,다이소고척동점,서울 구로구 중앙로 64-0,Shopping,4.387,126.8628336,37.50379925
A397,C01,서울,위캔두잇,서울 강남구 학동로50길 23-0,Shopping,4.385,127.0404929,37.51511297
A398,C01,서울,강북북부시장,서울 강북구 한천로123길 26-0,Shopping,4.384,127.0303422,37.63623599
A399,C01,서울,다이소사당2호점,서울 동작구 남부순환로 2057-0,Shopping,4.382,126.9773597,37.47693443
A400,C01,서울,다이소신곡시장점,서울 양천구 신월로 160-0,Shopping,4.38,126.8415598,37.51757006
A401,C01,서울,백련상가,서울 서대문구 가재울로6길 53-87,Shopping,4.38,126.923101,37.57700143
A402,C01,서울,한신쇼핑,서울 도봉구 도봉로180나길 41-0,Shopping,4.378,127.0498958,37.68434454
A403,C01,서울,제기시장,서울 동대문구 제기로 19-0,Shopping,4.376,127.0352456,37.58665554
A404,C01,서울,조은유통,서울 광진구 자양로 220-0,Shopping,4.375,127.0871732,37.54653872
A405,C01,서울,다이소쌍문세라믹사거리점,서울 도봉구 도당로 7-0,Shopping,4.373,127.0347745,37.65878413
A406,C01,서울,다이소홈플러스가양점,서울 강서구 양천로 431-0,Shopping,4.372,126.8499602,37.56426405
A407,C01,서울,한솔동의보감,서울 동대문구 왕산로 109-0,Shopping,4.37,127.0360639,37.57860789
A408,C01,서울,다이소내방역점,서울 서초구 서초대로24길 3-0,Shopping,4.369,126.9932059,37.48727818
A409,C01,서울,아현가구거리,서울 서대문구,Shopping,4.366,126.9368157,37.57916186
A410,C01,서울,청계천애완동물거리,서울 종로구,Shopping,4.366,126.97899,37.57350424
A411,C01,서울,다이소화곡역점,서울 강서구 화곡로 161-0,Shopping,4.364,126.8391664,37.54183231
